animal,block,block_key,event_id,saccade_on_ms,saccade_off_ms,amp_deg,overall_angle_deg,primary_eye,concurrency,eyes,lizmov_path,head_movement,has_back_and_forth,n_small_followups,n_consecutive_reversals,first_followup_latency_ms,n_constituents
PV_62,038,PV_62_block_038,PV_62_038_1566476_L,1566476.3,1566578.2,19.58712610039286,113.71224985991734,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,118.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_1593803_R,1593803.45,1593888.35,17.231019623782533,326.43938818722216,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1597829_R,1597828.9,1597947.75,13.643970109284139,271.413432341335,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1598593_R,1598593.25,1598678.2,8.381720417263079,298.6937478073797,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,118.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_1599544_R,1599544.4,1599680.3,27.194238778611137,66.1550966133835,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,135.9000000001397,2
PV_62,038,PV_62_block_038,PV_62_038_1624409_L,1624409.05,1624511.0,8.83488293784961,122.72870196820935,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1675162_R,1675161.55,1675246.45,15.065582989827842,285.0197453205893,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,101.8499999998603,2
PV_62,038,PV_62_block_038,PV_62_038_1683873_R,1683873.0,1683940.9,7.249481560452072,31.309598166466916,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,84.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_1684332_R,1684331.55,1684365.5,9.010211213266647,15.723785312551646,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,50.949999999953434,2
PV_62,038,PV_62_block_038,PV_62_038_1685181_L,1685180.6,1685248.5,26.955039188342543,120.63892713127738,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1708330_L,1708330.1,1708415.05,8.809605637990996,229.64072255967434,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,135.8499999998603,2
PV_62,038,PV_62_block_038,PV_62_038_1784568_R,1784567.85,1784669.75,19.752054154430546,316.7825567606878,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",True,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1800787_L,1800787.45,1800872.35,9.8530082855121,291.20907835546336,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,50.949999999953434,2
PV_62,038,PV_62_block_038,PV_62_038_1816482_R,1816482.4,1816584.35,9.929041219971484,289.38264221715747,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,118.9000000001397,2
PV_62,038,PV_62_block_038,PV_62_038_1818997_L,1818996.8,1819081.7,33.568958759454844,128.35632646911844,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,17.0,2
PV_62,038,PV_62_block_038,PV_62_038_1834402_R,1834402.35,1834504.25,9.650248095391918,101.46982549112593,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,135.8499999998603,2
PV_62,038,PV_62_block_038,PV_62_038_1836237_R,1836236.85,1836304.8,13.806691832779295,302.4270088764242,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,67.94999999995343,2
PV_62,038,PV_62_block_038,PV_62_038_1861444_R,1861443.85,1861511.8,10.941200134341745,130.6477703298988,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1898251_L,1898250.55,1898318.45,8.37736857094677,134.96686842429392,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1908304_R,1908304.1,1908389.0,22.180136026132345,322.6990581323526,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1919988_R,1919988.1,1920073.0,8.181560724915252,319.05447525081956,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1933251_L,1933250.55,1933335.4,32.0719091588772,128.78189129125127,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,16.949999999953434,2
PV_62,038,PV_62_block_038,PV_62_038_1936426_R,1936425.85,1936493.75,15.957847811376354,139.66299481548862,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1948686_R,1948685.95,1948770.85,15.988806819382305,146.3863906695265,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1948924_L,1948923.65,1949008.55,9.58559707788225,174.0411691272075,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1960284_L,1960283.8,1960368.7,10.895012599521015,189.92264802084273,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_1994364_R,1994363.85,1994414.8,8.91321609215595,130.39249938646708,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2000053_R,2000052.95,2000103.9,7.233469578412665,237.82824193677698,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2002736_R,2002736.15,2002906.0,15.431044984926473,112.33984485812012,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2047167_R,2047166.8,2047302.7,16.68164141197958,338.6108465195919,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2047320_L,2047319.7,2047489.5,27.3742056379568,132.7371761494076,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,50.9000000001397,2
PV_62,038,PV_62_block_038,PV_62_038_2050071_L,2050071.25,2050190.2,10.843613248064178,318.8506596473546,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,3,0,67.94999999995343,2
PV_62,038,PV_62_block_038,PV_62_038_2051481_R,2051481.05,2051549.0,9.251680267109665,139.85716195581944,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2052008_R,2052007.55,2052092.5,12.935942550359835,261.2314412036093,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,True,2,1,84.94999999995343,2
PV_62,038,PV_62_block_038,PV_62_038_2053298_L,2053298.35,2053366.25,10.006652121739169,4.775328375624407,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,135.8499999998603,2
PV_62,038,PV_62_block_038,PV_62_038_2058886_L,2058886.4,2058988.3,7.637935993679208,270.5129140234772,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,118.9000000001397,2
PV_62,038,PV_62_block_038,PV_62_038_2071843_R,2071843.35,2071928.25,10.473320685144904,157.13393099281836,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,101.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2076768_R,2076768.45,2076819.45,7.797028603054508,111.85271255239064,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,135.9000000001397,2
PV_62,038,PV_62_block_038,PV_62_038_2083239_R,2083238.75,2083289.75,9.694990290432953,159.11538449689579,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,101.94999999995343,2
PV_62,038,PV_62_block_038,PV_62_038_2084801_R,2084801.2,2084852.15,11.87872183160634,97.39465474676172,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,101.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2107576_R,2107576.5,2107644.45,7.524330509822334,220.61612563029271,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,118.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2111159_R,2111159.4,2111295.25,9.552934465614944,231.1331850980298,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2119244_R,2119243.65,2119379.5,12.331660241988187,123.52418422672017,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,135.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2122556_R,2122555.5,2122708.4,14.427452420894994,184.4736434365353,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2125528_R,2125527.5,2125595.4,10.602174502018341,131.13956672649658,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,101.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2129382_R,2129382.3,2129433.25,7.8951912121825725,114.0275958468689,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,84.90000000037253,2
PV_62,038,PV_62_block_038,PV_62_038_2129875_R,2129874.7,2129993.55,19.399982227384236,271.1608946672465,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2132167_R,2132167.0,2132302.8,9.734474033697348,187.44608849907024,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2134867_R,2134866.85,2134917.8,14.554607493253926,31.545714483687824,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2136514_R,2136514.2,2136599.1,15.984985376927828,354.6979976192268,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2137142_R,2137142.45,2137227.35,19.956518148278917,56.88046133846752,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,84.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2140963_R,2140963.0,2141098.9,30.628693695026328,260.80350807513275,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2142322_R,2142321.65,2142423.6,11.554207617449917,282.97765543458445,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,84.95000000018626,2
PV_62,038,PV_62_block_038,PV_62_038_2144886_R,2144885.7,2144953.65,9.977835649203056,334.2524833264198,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,17.0,2
PV_62,038,PV_62_block_038,PV_62_038_2149046_R,2149045.95,2149130.85,9.36564454351345,65.21507419925558,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2154531_L,2154530.85,2154581.8,11.632698216282584,170.07195129421476,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2163598_L,2163598.25,2163683.15,8.26886348694698,131.25177839293957,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2164634_R,2164634.0,2164718.9,8.86252252059202,178.6381380871095,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,101.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2177129_R,2177128.65,2177213.55,8.58512061034495,197.26296491663481,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,101.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2179523_R,2179522.75,2179658.55,23.10043007071032,238.82268059758778,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2180745_R,2180745.15,2180847.0,23.424872231012696,59.03484641526723,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,118.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2208391_R,2208390.65,2208441.6,10.53356783213473,138.8617275732243,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2210666_L,2210665.75,2210767.65,7.216848428773104,129.58477565012058,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,50.950000000186265,2
PV_62,038,PV_62_block_038,PV_62_038_2213552_R,2213552.5,2213637.4,11.810577980285693,280.57601707352114,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,101.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2232504_L,2232503.7,2232554.6,19.263875819391647,288.4690292922945,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,50.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2240383_L,2240382.7,2240484.6,13.285731106026073,317.6589476187892,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,101.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2241877_L,2241876.9,2241961.8,8.131779981014514,317.0556854808972,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,101.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2244764_R,2244763.6,2244865.5,9.541813878612057,267.5656065571006,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2253322_R,2253321.55,2253389.45,12.758839646052234,176.4579584948324,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2256768_R,2256767.85,2256852.75,11.54553190340172,197.2773009963684,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,True,2,1,118.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2260774_L,2260773.95,2260841.9,8.114287006983028,106.49535390253497,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2278161_R,2278160.7,2278228.65,16.852224146288282,351.12029618176655,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2289893_L,2289893.35,2289978.25,17.19960921687454,130.17028587391286,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,67.9499999997206,2
PV_62,038,PV_62_block_038,PV_62_038_2304464_L,2304463.7,2304514.65,18.731222995412043,260.66974101870954,L,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2306994_R,2306993.5,2307061.4,9.594056210352495,156.76947911306598,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,84.89999999990687,2
PV_62,038,PV_62_block_038,PV_62_038_2313326_R,2313326.5,2313394.4,11.539961327739496,126.31418941255993,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,101.85000000009313,2
PV_62,038,PV_62_block_038,PV_62_038_2314464_R,2314464.2,2314515.15,8.210276739548089,175.70225824539932,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,1,0,84.84999999962747,2
PV_62,038,PV_62_block_038,PV_62_038_2314872_R,2314871.7,2314922.6,7.229400414239304,152.44691807441413,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,2,0,101.84999999962747,2
PV_62,038,PV_62_block_038,PV_62_038_2323465_R,2323464.9,2323549.85,11.415055856980313,137.46571834598643,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
PV_62,038,PV_62_block_038,PV_62_038_2361384_R,2361383.65,2361519.55,11.481827506113644,193.17153191344127,R,binocular,2,"/Volumes/Data-1/Nimrod/experiments/PV_62/2023_05_01/block_038/oe_files/2023-05-01_13-57-45/Record Node 108/analysis/recNames=Block0038,Animal=PV_62/lizMov.mat",False,False,0,0,,2
