,frame,center_x,center_y,axs_1,axs_2,ellipse_phi,y_angle,x_angle
3987,3987,362.7682800292969,210.8099365234375,32.33719253540039,87.14112854003906,147.18490600585938,-27.999969474137288,55.0000026688793
3988,3988,363.2452697753906,210.83279418945312,30.974756240844727,87.06640625,147.45388793945312,-27.999969474137288,56.00001066526087
3989,3989,363.6807861328125,210.81805419921875,29.525617599487305,86.90959930419922,147.7730255126953,-27.999969474137288,57.00000500126409
3990,3990,364.13934326171875,210.83657836914062,28.105253219604492,86.6592788696289,148.06211853027344,-27.999969474137288,57.99999933726732
3991,3991,364.63214111328125,210.88230895996094,26.810657501220703,86.19103240966797,148.31610107421875,-27.999969474137288,58.99999367327055
3992,3992,365.0695495605469,210.92665100097656,25.326425552368164,86.01893615722656,148.51002502441406,-27.999969474137288,60.000001669652114
3993,3993,365.487548828125,211.8341522216797,25.838777542114258,86.1729736328125,149.66294860839844,-26.999970015492185,60.000001669652114
3994,3994,365.0904846191406,211.79837036132812,27.174606323242188,86.45801544189453,149.46763610839844,-26.999970015492185,59.00000050345972
3995,3995,364.5624084472656,211.75503540039062,28.673757553100586,86.57989501953125,149.1314239501953,-26.999970015492185,57.99999933726732
3996,3996,364.1387023925781,211.7862548828125,29.966062545776367,87.0511703491211,148.81005859375,-26.999970015492185,57.0000015861695
3997,3997,363.6473693847656,211.7520751953125,31.471431732177734,86.98861694335938,148.5023651123047,-26.999970015492185,56.00000041997711
3998,3998,363.1656188964844,211.68214416503906,32.79246520996094,87.3708267211914,148.25914001464844,-26.999970015492185,55.0000026688793
3999,3999,362.64422607421875,211.69203186035156,34.186668395996094,87.51115417480469,147.95034790039062,-26.999970015492185,54.0000015026869
4000,4000,362.125,211.634765625,35.602928161621094,87.66674041748047,147.5029754638672,-26.999970015492185,53.0000003364945
4001,4001,361.55963134765625,211.59152221679688,36.85197830200195,87.9333724975586,147.2203369140625,-26.999970015492185,52.00000258539669
4002,4002,361.0237121582031,211.6168975830078,38.32999801635742,88.09757995605469,146.79489135742188,-26.999970015492185,51.000001419204295
4003,4003,360.4108581542969,211.58526611328125,39.61567306518555,88.30982971191406,146.42440795898438,-26.999970015492185,50.00000366810648
4004,4004,359.934326171875,211.60137939453125,41.00265121459961,88.49813842773438,146.13604736328125,-26.999970015492185,49.00000250191409
4005,4005,359.29901123046875,211.56080627441406,42.304927825927734,88.62615203857422,145.75469970703125,-26.999970015492185,48.00000133572169
4006,4006,358.7134704589844,211.54566955566406,43.746376037597656,88.76152038574219,145.2194061279297,-26.999970015492185,47.000000169529294
4007,4007,358.0619812011719,211.51080322265625,44.94896697998047,88.98271942138672,144.74171447753906,-26.999970015492185,45.999999003336896
4008,4008,357.3908996582031,211.4928436279297,46.27593231201172,89.22506713867188,144.32791137695312,-26.999970015492185,45.00000125223908
4009,4009,356.7674865722656,211.46852111816406,47.61896514892578,89.38656616210938,143.8036651611328,-26.999970015492185,44.00000350114127
4010,4010,356.1191711425781,211.46395874023438,48.895408630371094,89.60047149658203,143.34707641601562,-26.999970015492185,43.00000233494888
4011,4011,355.4633483886719,211.4679718017578,50.12216567993164,89.72074127197266,142.86610412597656,-26.999970015492185,42.00000116875648
4012,4012,354.730224609375,211.42974853515625,51.33957290649414,89.8472900390625,142.24838256835938,-26.999970015492185,41.00000000256408
4013,4013,354.0263366699219,211.36737060546875,52.50212860107422,89.98932647705078,141.67514038085938,-26.999970015492185,40.00000225146627
4014,4014,353.3232727050781,211.3585662841797,53.765201568603516,90.03226470947266,141.25830078125,-26.999970015492185,39.00000108527387
4015,4015,352.6436767578125,211.4430694580078,54.9162483215332,90.2776107788086,140.5567169189453,-26.999970015492185,37.99999991908148
4016,4016,351.9024353027344,211.3560028076172,55.99113845825195,90.30377197265625,139.8437042236328,-26.999970015492185,37.00000216798367
4017,4017,351.1897277832031,211.45333862304688,57.282020568847656,90.44223022460938,139.29229736328125,-26.999970015492185,36.00000100179127
4018,4018,350.4384460449219,211.41847229003906,58.33070755004883,90.60787200927734,138.3905792236328,-26.999970015492185,34.99999983559887
4019,4019,349.6334228515625,211.34030151367188,59.42041015625,90.69868469238281,137.658935546875,-26.999970015492185,34.000002084501055
4020,4020,348.8833312988281,211.3847198486328,60.52973175048828,90.8685073852539,137.03907775878906,-26.999970015492185,33.000000918308665
4021,4021,348.0937194824219,211.34921264648438,61.56791687011719,90.96455383300781,136.17361450195312,-26.999970015492185,31.999999752116263
4022,4022,347.29193115234375,211.37548828125,62.629852294921875,91.00601959228516,135.44662475585938,-26.999970015492185,30.99999858592387
4023,4023,346.4687194824219,211.30479431152344,63.64225769042969,91.16529083251953,134.41465759277344,-26.999970015492185,30.000000834826057
4024,4024,345.6993408203125,211.33668518066406,64.6676025390625,91.39810180664062,133.46974182128906,-26.999970015492185,29.000003083728245
4025,4025,344.82537841796875,211.31231689453125,65.52814483642578,91.54965209960938,132.6335906982422,-26.999970015492185,28.000001917535847
4026,4026,344.0274353027344,211.33346557617188,66.46916198730469,91.39900207519531,131.8194122314453,-26.999970015492185,27.00000075134345
4027,4027,343.2218017578125,211.3212127685547,67.38679504394531,91.5586929321289,130.83596801757812,-26.999970015492185,25.99999958515105
4028,4028,342.3638610839844,211.29107666015625,68.2987060546875,91.8215103149414,129.6177215576172,-26.999970015492185,24.999998418958658
4029,4029,341.4612121582031,211.28660583496094,69.14169311523438,91.82129669189453,128.55380249023438,-26.999970015492185,24.00000066786085
4030,4030,340.62353515625,211.256591796875,70.010986328125,91.9942855834961,127.37405395507812,-26.999970015492185,22.999999501668448
4031,4031,339.7247009277344,211.3137664794922,70.6951904296875,92.03233337402344,126.10651397705078,-26.999970015492185,22.00000175057064
4032,4032,338.87664794921875,211.26112365722656,71.5134048461914,92.09904479980469,124.83797454833984,-26.999970015492185,21.00000058437824
4033,4033,338.00897216796875,211.2567596435547,72.1827621459961,92.16380310058594,123.75306701660156,-26.999970015492185,20.000002833280423
4034,4034,337.1075439453125,211.23541259765625,72.90050506591797,92.29204559326172,122.50767517089844,-26.999970015492185,19.00000166708803
4035,4035,336.19635009765625,211.27383422851562,73.5211181640625,92.39409637451172,120.8626937866211,-26.999970015492185,18.000000500895634
4036,4036,335.30670166015625,211.26060485839844,74.14846801757812,92.56139373779297,119.6278839111328,-26.999970015492185,17.000002749797822
4037,4037,334.388427734375,211.23214721679688,74.79071044921875,92.60345458984375,118.26427459716795,-26.999970015492185,15.99999816851084
4038,4038,333.4833984375,211.2172088623047,75.35275268554688,92.55694580078125,116.62681579589844,-26.999970015492185,15.000000417413029
4039,4039,332.53057861328125,211.20225524902344,75.83415222167969,92.8113784790039,114.90933227539062,-26.999970015492185,13.99999925122063
4040,4040,331.6449279785156,211.2003936767578,76.39170837402344,92.80021667480469,113.7902603149414,-26.999970015492185,13.00000150012282
4041,4041,330.7369384765625,211.1875762939453,76.87809753417969,92.88326263427734,111.97901916503906,-26.999970015492185,12.000000333930425
4042,4042,329.79608154296875,211.18959045410156,77.33245086669922,92.92463684082031,110.171875,-26.999970015492185,10.999999167738023
4043,4043,328.8421936035156,211.1783905029297,77.70165252685547,92.96269989013672,108.63819122314452,-26.999970015492185,10.000001416640211
4044,4044,327.9214172363281,211.1936798095703,77.98068237304688,93.0654525756836,106.76146697998048,-26.999970015492185,9.000000250447817
4045,4045,327.00335693359375,211.20448303222656,78.32210540771484,93.11031341552734,105.22860717773438,-26.999970015492185,8.000002499350005
4046,4046,326.0646667480469,211.18446350097656,78.6408920288086,93.16302490234375,103.32518768310548,-26.999970015492185,6.999997918063023
4047,4047,325.1069641113281,211.14146423339844,78.85696411132812,93.26741790771484,101.20436096191406,-26.999970015492185,6.000000166965211
4048,4048,324.18896484375,211.17837524414062,78.99264526367188,93.31109619140625,99.50701141357422,-26.999970015492185,4.999999000772815
4049,4049,323.2374267578125,211.20706176757812,79.26329803466797,93.25345611572266,97.6962432861328,-26.999970015492185,3.999997834580417
4050,4050,322.2724304199219,211.13308715820312,79.32406616210938,93.22694396972656,95.3808364868164,-26.999970015492185,3.0000000834826057
4051,4051,321.3179016113281,211.1678924560547,79.39735412597656,93.35748291015625,93.65422058105467,-26.999970015492185,1.999995502195624
4052,4052,320.42333984375,211.17869567871094,79.55420684814453,93.29418182373047,91.9323959350586,-26.999970015492185,1.0000011661923969
4053,4053,319.479736328125,211.1490020751953,79.39581298828125,93.375244140625,89.95633697509766,-26.999970015492185,0.0
4054,4054,318.5390930175781,211.16622924804688,79.53751373291016,93.26567077636719,87.84164428710938,-26.999970015492185,-1.0000011661923969
4055,4055,317.5620422363281,211.15853881835938,79.3437271118164,93.30719757080078,85.83621978759766,-26.999970015492185,-1.999995502195624
4056,4056,316.5921325683594,211.2017822265625,79.37686157226562,93.35537719726562,83.8575668334961,-26.999970015492185,-3.0000034985771906
4057,4057,315.67608642578125,211.18922424316406,79.21833038330078,93.27307891845703,82.03475952148438,-26.999970015492185,-3.999997834580417
4058,4058,314.747314453125,211.15139770507812,78.95282745361328,93.36750030517578,80.35626983642578,-26.999970015492185,-4.999999000772815
4059,4059,313.7684020996094,211.18394470214844,78.85114288330078,93.25467681884766,78.22212982177734,-26.999970015492185,-6.000000166965211
4060,4060,312.817626953125,211.1638641357422,78.56698608398438,93.21942901611328,76.32579803466797,-26.999970015492185,-7.000001333157608
4061,4061,311.94183349609375,211.1879425048828,78.26040649414062,93.15482330322266,74.51708221435547,-26.999970015492185,-8.000002499350005
4062,4062,310.9549865722656,211.15206909179688,77.92918395996094,93.22496032714844,72.8144302368164,-26.999970015492185,-8.999996835353231
4063,4063,310.04241943359375,211.1981964111328,77.6181869506836,93.15878295898438,71.10047912597656,-26.999970015492185,-10.0000048317348
4064,4064,309.072998046875,211.17774963378906,77.19760131835938,93.11898803710938,69.38226318359375,-26.999970015492185,-10.999999167738023
4065,4065,308.1754150390625,211.17543029785156,76.87635040283203,92.96695709228516,67.91997528076172,-26.999970015492185,-12.000000333930425
4066,4066,307.25714111328125,211.17604064941406,76.30937957763672,92.97811126708984,66.36398315429688,-26.999970015492185,-13.00000150012282
4067,4067,306.3393249511719,211.21815490722656,75.83147430419922,92.93323516845703,64.76067352294922,-26.999970015492185,-14.000002666315217
4068,4068,305.37310791015625,211.18040466308594,75.34414672851562,92.98445892333984,63.15365219116211,-26.999970015492185,-14.999997002318445
4069,4069,304.5044860839844,211.19674682617188,74.774169921875,92.7863540649414,61.56331253051758,-26.999970015492185,-15.99999816851084
4070,4070,303.5751647949219,211.2142791748047,74.06903076171875,92.80182647705078,60.21415710449219,-26.999970015492185,-17.000006164892408
4071,4071,302.6987609863281,211.19259643554688,73.5958480834961,92.63986206054688,58.85276794433594,-26.999970015492185,-18.000000500895634
4072,4072,301.8305358886719,211.2180938720703,72.84729766845703,92.57374572753906,57.316314697265625,-26.999970015492185,-19.00000166708803
4073,4073,300.91156005859375,211.23341369628906,72.22201538085938,92.45723724365234,56.15835952758789,-26.999970015492185,-19.99999600309126
4074,4074,300.02020263671875,211.21507263183594,71.34072875976562,92.45976257324219,54.838645935058594,-26.999970015492185,-21.000003999472824
4075,4075,299.1313781738281,211.23907470703125,70.72016143798828,92.35921478271484,53.38966369628906,-26.999970015492185,-21.99999833547605
4076,4076,298.30291748046875,211.2360382080078,69.86385345458984,92.25260162353516,52.6250228881836,-26.999970015492185,-22.999999501668448
4077,4077,297.4652404785156,211.24407958984375,69.17794799804688,92.12380981445312,51.43669128417969,-26.999970015492185,-24.00000066786085
4078,4078,296.6009521484375,211.21897888183594,68.19242095947266,92.07193756103516,50.43498611450195,-26.999970015492185,-25.00000183405324
4079,4079,295.7547607421875,211.27847290039062,67.35358428955078,91.92729187011719,49.25421524047852,-26.999970015492185,-25.99999617005647
4080,4080,294.8841857910156,211.26205444335938,66.3906021118164,91.8683090209961,48.3545150756836,-26.999970015492185,-26.999997336248864
4081,4081,294.0513916015625,211.2921905517578,65.56034088134766,91.75080108642578,47.35805130004883,-26.999970015492185,-28.000005332630437
4082,4082,293.222900390625,211.25645446777344,64.49795532226562,91.60787963867188,46.457176208496094,-26.999970015492185,-28.99999966863366
4083,4083,292.4610595703125,211.3132781982422,63.57675552368164,91.54666900634766,45.516632080078125,-26.999970015492185,-30.000000834826057
4084,4084,291.62371826171875,211.30166625976562,62.52861022949219,91.42521667480469,44.70338821411133,-26.999970015492185,-31.00000200101845
4085,4085,290.82513427734375,211.3452606201172,61.600799560546875,91.2774887084961,43.90218353271485,-26.999970015492185,-32.00000316721085
4086,4086,290.02825927734375,211.37950134277344,60.567291259765625,91.00919342041016,43.02895736694336,-26.999970015492185,-32.999997503214075
4087,4087,289.29241943359375,211.33509826660156,59.406063079833984,90.98480987548828,42.42402267456055,-26.999970015492185,-33.99999866940647
4088,4088,288.5236511230469,211.35035705566406,58.30889129638672,90.8209228515625,41.56905364990234,-26.999970015492185,-34.99999983559887
4089,4089,287.7557373046875,211.35150146484375,57.15288162231445,90.68460845947266,40.90430450439453,-26.999970015492185,-36.00000100179127
4090,4090,287.02191162109375,211.37901306152344,55.98992919921875,90.57257843017578,40.13922119140625,-26.999970015492185,-37.00000216798367
4091,4091,286.32098388671875,211.39697265625,54.89957046508789,90.32489776611328,39.38019180297852,-26.999970015492185,-38.00000333417606
4092,4092,285.5777587890625,211.36398315429688,53.619911193847656,90.23265075683594,38.99887466430664,-26.999970015492185,-39.000004500368455
4093,4093,284.85968017578125,211.42514038085938,52.492916107177734,90.25247192382812,38.39032745361328,-26.999970015492185,-39.99999883637168
4094,4094,284.1566162109375,211.4266357421875,51.303321838378906,89.8646011352539,37.72108459472656,-26.999970015492185,-41.00000000256408
4095,4095,283.47772216796875,211.44583129882812,50.03976058959961,89.75772857666016,37.1968994140625,-26.999970015492185,-42.00000116875648
4096,4096,282.8222351074219,211.4187469482422,48.79371643066406,89.54946899414062,36.74991989135742,-26.999970015492185,-43.00000233494888
4097,4097,282.11865234375,211.4505157470703,47.54117965698242,89.36894989013672,36.28058624267578,-26.999970015492185,-43.9999966709521
4098,4098,281.5077209472656,211.4825439453125,46.162376403808594,89.35073852539062,35.671146392822266,-26.999970015492185,-45.00000466733367
4099,4099,280.8714904785156,211.489501953125,44.92898941040039,88.97757720947266,35.21006393432617,-26.999970015492185,-46.00000583352607
4100,4100,280.21734619140625,211.57217407226562,43.646324157714844,88.90379333496094,34.812286376953125,-26.999970015492185,-47.000000169529294
4101,4101,279.6805725097656,211.527587890625,42.27075958251953,88.69685363769531,34.34955978393555,-26.999970015492185,-48.00000133572169
4102,4102,279.02069091796875,211.55442810058594,40.97761535644531,88.45743560791016,33.94110107421875,-26.999970015492185,-49.00000250191409
4103,4103,278.47442626953125,211.54042053222656,39.509708404541016,88.27601623535156,33.48352813720703,-26.999970015492185,-50.00000366810648
4104,4104,277.9073486328125,211.59213256835938,38.285804748535156,88.0107192993164,33.21998977661133,-26.999970015492185,-50.999998004109706
4105,4105,277.356201171875,211.6240234375,36.8243522644043,87.96575927734375,32.797454833984375,-26.999970015492185,-52.00000600049128
4106,4106,276.7336120605469,211.66629028320312,35.48598098754883,87.75147247314453,32.44530487060547,-26.999970015492185,-53.0000003364945
4107,4107,276.3106689453125,211.67250061035156,34.16204833984375,87.4858169555664,32.06304931640625,-26.999970015492185,-54.0000015026869
4108,4108,275.7736511230469,211.63929748535156,32.70644760131836,87.32755279541016,31.774139404296875,-26.999970015492185,-55.0000026688793
4109,4109,275.2146911621094,211.69850158691406,31.26106834411621,87.17666625976562,31.45246315002441,-26.999970015492185,-56.00001066526087
4110,4110,274.8232421875,211.6764373779297,29.894142150878906,86.80050659179688,31.178455352783203,-26.999970015492185,-57.00000500126409
4111,4111,274.30078125,211.7777099609375,28.461498260498047,86.67161560058594,30.862422943115234,-26.999970015492185,-57.99999933726732
4112,4112,273.8810119628906,211.77992248535156,27.128284454345703,86.53726959228516,30.60648536682129,-26.999970015492185,-58.99999367327055
4113,4113,273.4173583984375,211.79470825195312,25.629589080810547,86.32833862304688,30.286231994628903,-26.999970015492185,-60.000001669652114
4114,4114,273.0339660644531,212.72845458984375,26.128751754760742,86.24102783203125,29.232133865356445,-25.99997055684708,-60.000001669652114
4115,4115,273.4189147949219,212.72764587402344,27.497007369995117,86.58219909667969,29.48414802551269,-25.99997055684708,-59.00000050345972
4116,4116,273.9200744628906,212.6221160888672,29.028900146484375,86.65335083007812,29.83642578125,-25.99997055684708,-57.99999933726732
4117,4117,274.39813232421875,212.61915588378906,30.305988311767578,86.93502807617188,30.04984474182129,-25.99997055684708,-57.0000015861695
4118,4118,274.9259948730469,212.6021270751953,31.809423446655273,87.14629364013672,30.352392196655277,-25.99997055684708,-56.00000041997711
4119,4119,275.31103515625,212.6235809326172,33.16307067871094,87.48401641845703,30.720630645751957,-25.99997055684708,-55.0000026688793
4120,4120,275.8907165527344,212.5898895263672,34.592987060546875,87.66594696044922,30.968843460083008,-25.99997055684708,-54.0000015026869
4121,4121,276.4004211425781,212.55662536621094,35.98316955566406,87.8880844116211,31.324783325195312,-25.99997055684708,-53.0000003364945
4122,4122,276.91729736328125,212.55526733398438,37.35169219970703,87.99317169189453,31.661766052246094,-25.99997055684708,-52.00000258539669
4123,4123,277.5149230957031,212.50357055664062,38.80199432373047,88.09544372558594,32.0229606628418,-25.99997055684708,-51.000001419204295
4124,4124,278.1351013183594,212.49945068359375,40.135005950927734,88.48954772949219,32.43513870239258,-25.99997055684708,-50.00000366810648
4125,4125,278.6976318359375,212.45071411132812,41.541114807128906,88.68846893310547,32.881683349609375,-25.99997055684708,-49.00000250191409
4126,4126,279.3023986816406,212.43548583984375,42.80089569091797,88.88602447509766,33.11271667480469,-25.99997055684708,-48.00000133572169
4127,4127,279.904296875,212.41819763183594,44.25910568237305,89.05317687988281,33.624149322509766,-25.99997055684708,-47.000000169529294
4128,4128,280.506591796875,212.4473419189453,45.56544494628906,89.15960693359375,34.04645156860352,-25.99997055684708,-45.999999003336896
4129,4129,281.19268798828125,212.39242553710938,46.83969497680664,89.33499908447266,34.4480094909668,-25.99997055684708,-45.00000125223908
4130,4130,281.8100280761719,212.399658203125,48.22372817993164,89.49043273925781,34.941864013671875,-25.99997055684708,-44.00000350114127
4131,4131,282.4953918457031,212.3415985107422,49.49249267578125,89.67208862304688,35.58155059814453,-25.99997055684708,-43.00000233494888
4132,4132,283.1228332519531,212.3419952392578,50.74229431152344,89.78250885009766,36.05085372924805,-25.99997055684708,-42.00000116875648
4133,4133,283.81634521484375,212.36671447753906,51.951011657714844,90.0066909790039,36.58498764038086,-25.99997055684708,-41.00000000256408
4134,4134,284.5315246582031,212.34176635742188,53.20177459716797,90.1225814819336,37.08823394775391,-25.99997055684708,-40.00000225146627
4135,4135,285.26287841796875,212.3390655517578,54.40798568725586,90.33540344238281,37.71272659301758,-25.99997055684708,-39.00000108527387
4136,4136,285.9783020019531,212.3634033203125,55.632423400878906,90.38751983642578,38.23778533935547,-25.99997055684708,-37.99999991908148
4137,4137,286.74627685546875,212.3064727783203,56.78623962402344,90.5906982421875,38.95779800415039,-25.99997055684708,-37.00000216798367
4138,4138,287.4874572753906,212.25521850585938,57.95515823364258,90.65553283691406,39.70166015625,-25.99997055684708,-36.00000100179127
4139,4139,288.25408935546875,212.28578186035156,59.17958450317383,90.91352844238281,40.247596740722656,-25.99997055684708,-34.99999983559887
4140,4140,289.0104675292969,212.24208068847656,60.202674865722656,91.0211410522461,41.07816696166992,-25.99997055684708,-34.000002084501055
4141,4141,289.7801513671875,212.3058624267578,61.35265350341797,91.28089904785156,41.83588790893555,-25.99997055684708,-33.000000918308665
4142,4142,290.58831787109375,212.2275848388672,62.33808898925781,91.34984588623047,42.4481315612793,-25.99997055684708,-31.999999752116263
4143,4143,291.3344421386719,212.2324676513672,63.426326751708984,91.4520492553711,43.46348571777344,-25.99997055684708,-30.99999858592387
4144,4144,292.1952209472656,212.24424743652344,64.47679138183594,91.52532196044922,44.17738723754883,-25.99997055684708,-30.000000834826057
4145,4145,293.0013122558594,212.208984375,65.415283203125,91.63682556152344,45.197113037109375,-25.99997055684708,-29.000003083728245
4146,4146,293.85675048828125,212.22518920898438,66.42982482910156,91.89154815673828,46.04445266723633,-25.99997055684708,-28.000001917535847
4147,4147,294.6850280761719,212.19903564453125,67.37311553955078,91.96827697753906,47.19945526123047,-25.99997055684708,-27.00000075134345
4148,4148,295.5587463378906,212.21420288085938,68.3563461303711,92.01790618896484,47.96068954467773,-25.99997055684708,-25.99999958515105
4149,4149,296.39593505859375,212.16465759277344,69.29210662841797,92.07001495361328,49.24872589111328,-25.99997055684708,-24.999998418958658
4150,4150,297.25848388671875,212.1641082763672,70.13502502441406,92.2281265258789,50.19999694824219,-25.99997055684708,-24.00000066786085
4151,4151,298.1260986328125,212.19561767578125,70.86862182617188,92.4072036743164,51.39278030395508,-25.99997055684708,-22.999999501668448
4152,4152,298.97100830078125,212.17906188964844,71.61168670654297,92.42768859863281,52.3123779296875,-25.99997055684708,-22.00000175057064
4153,4153,299.8466491699219,212.15773010253906,72.42365264892578,92.53976440429688,53.73580551147461,-25.99997055684708,-21.00000058437824
4154,4154,300.7568664550781,212.14964294433594,73.24968719482422,92.6347885131836,54.74995422363281,-25.99997055684708,-20.000002833280423
4155,4155,301.6734313964844,212.18113708496094,73.7655258178711,92.88101196289062,56.30033874511719,-25.99997055684708,-19.00000166708803
4156,4156,302.5539855957031,212.18670654296875,74.55533599853516,92.8547134399414,57.51044464111328,-25.99997055684708,-18.000000500895634
4157,4157,303.46484375,212.13357543945312,75.1597900390625,92.86280822753906,59.0568733215332,-25.99997055684708,-17.000002749797822
4158,4158,304.37939453125,212.16021728515625,75.80609893798828,93.02508544921875,60.463356018066406,-25.99997055684708,-15.99999816851084
4159,4159,305.2956237792969,212.13796997070312,76.32404327392578,93.06098937988281,62.17068099975586,-25.99997055684708,-15.000000417413029
4160,4160,306.2179870605469,212.1552734375,76.90836334228516,93.08503723144531,63.47587966918945,-25.99997055684708,-13.99999925122063
4161,4161,307.121826171875,212.1301727294922,77.36156463623047,93.13960266113281,65.21672821044922,-25.99997055684708,-13.00000150012282
4162,4162,308.04425048828125,212.14332580566406,77.87445831298828,93.20626831054688,66.77198791503906,-25.99997055684708,-12.000000333930425
4163,4163,309.00579833984375,212.13479614257812,78.23602294921875,93.19087982177734,68.39575958251953,-25.99997055684708,-10.999999167738023
4164,4164,309.9513244628906,212.1643524169922,78.71171569824219,93.24772644042969,70.17493438720703,-25.99997055684708,-10.000001416640211
4165,4165,310.901611328125,212.11474609375,78.97784423828125,93.30997467041016,71.96167755126953,-25.99997055684708,-9.000000250447817
4166,4166,311.8363037109375,212.13331604003906,79.41236877441406,93.32150268554688,73.97930908203125,-25.99997055684708,-8.000002499350005
4167,4167,312.7657775878906,212.11227416992188,79.67131042480469,93.36433410644531,75.59173583984375,-25.99997055684708,-6.999997918063023
4168,4168,313.7574462890625,212.1041717529297,79.92325592041016,93.2306900024414,77.9376220703125,-25.99997055684708,-6.000000166965211
4169,4169,314.68701171875,212.11428833007812,80.11082458496094,93.32527923583984,79.67289733886719,-25.99997055684708,-4.999999000772815
4170,4170,315.6307067871094,212.0960693359375,80.29086303710938,93.45111846923828,81.34730529785156,-25.99997055684708,-3.999997834580417
4171,4171,316.6190490722656,212.10830688476562,80.39997100830078,93.47088623046875,83.93995666503906,-25.99997055684708,-3.0000000834826057
4172,4172,317.50982666015625,212.07913208007812,80.51293182373047,93.45089721679688,85.56310272216797,-25.99997055684708,-1.999995502195624
4173,4173,318.5254211425781,212.159423828125,80.63876342773438,93.45093536376953,87.92584991455078,-25.99997055684708,-1.0000011661923969
4174,4174,319.4604187011719,212.10276794433594,80.58189392089844,93.44078826904297,89.8714599609375,-25.99997055684708,0.0
4175,4175,320.3752136230469,212.1101837158203,80.51405334472656,93.48497772216797,91.45957946777344,-25.99997055684708,1.0000011661923969
4176,4176,321.3634948730469,212.1026153564453,80.55107116699219,93.46971130371094,93.79361724853516,-25.99997055684708,1.999995502195624
4177,4177,322.3428039550781,212.10365295410156,80.43391418457031,93.35643005371094,95.67662811279295,-25.99997055684708,3.0000034985771906
4178,4178,323.2509460449219,212.12864685058594,80.40638732910156,93.41706848144531,97.9384307861328,-25.99997055684708,3.999997834580417
4179,4179,324.2262878417969,212.10903930664062,80.13617706298828,93.36788177490234,100.28776550292967,-25.99997055684708,4.999999000772815
4180,4180,325.1333923339844,212.1289520263672,79.98651885986328,93.2309341430664,101.69672393798828,-25.99997055684708,6.000000166965211
4181,4181,326.108154296875,212.0924530029297,79.61675262451172,93.31507110595703,103.67337036132812,-25.99997055684708,7.000001333157608
4182,4182,327.04931640625,212.12493896484375,79.4752197265625,93.26142120361328,105.9036865234375,-25.99997055684708,8.000002499350005
4183,4183,327.99517822265625,212.1237030029297,79.01494598388672,93.2038803100586,107.72737884521484,-25.99997055684708,8.999996835353231
4184,4184,328.89703369140625,212.1317596435547,78.68914794921875,93.08660888671875,109.46177673339844,-25.99997055684708,10.0000048317348
4185,4185,329.89404296875,212.13397216796875,78.3576431274414,93.01319122314453,111.51554107666016,-25.99997055684708,10.999999167738023
4186,4186,330.776611328125,212.13783264160156,77.93058013916016,93.01524353027344,113.09510040283205,-25.99997055684708,12.000000333930425
4187,4187,331.73773193359375,212.13539123535156,77.34087371826172,92.90076446533203,114.65853881835938,-25.99997055684708,13.00000150012282
4188,4188,332.6731262207031,212.171875,76.95171356201172,92.79714965820312,116.2610321044922,-25.99997055684708,14.000002666315217
4189,4189,333.6228942871094,212.15997314453125,76.34454345703125,92.87059783935547,117.77623748779295,-25.99997055684708,14.999997002318445
4190,4190,334.5208435058594,212.21534729003906,75.753173828125,92.69654846191406,119.1739501953125,-25.99997055684708,15.99999816851084
4191,4191,335.4185791015625,212.15248107910156,75.24386596679688,92.61106872558594,120.88876342773438,-25.99997055684708,17.000006164892408
4192,4192,336.37542724609375,212.18453979492188,74.56829071044922,92.59335327148438,122.1383285522461,-25.99997055684708,18.000000500895634
4193,4193,337.26043701171875,212.1979522705078,73.82401275634766,92.40081787109375,123.45577239990234,-25.99997055684708,19.00000166708803
4194,4194,338.1719970703125,212.22215270996094,73.11437225341797,92.3447036743164,125.00090026855467,-25.99997055684708,19.99999600309126
4195,4195,339.0643615722656,212.20050048828125,72.46946716308594,92.27545928955078,126.18693542480467,-25.99997055684708,21.000003999472824
4196,4196,339.95623779296875,212.23153686523438,71.746826171875,92.22754669189453,127.3354034423828,-25.99997055684708,21.99999833547605
4197,4197,340.8042297363281,212.21542358398438,70.87457275390625,92.06352996826172,128.44052124023438,-25.99997055684708,22.999999501668448
4198,4198,341.7028503417969,212.2582244873047,70.04972076416016,91.99796295166016,129.84469604492188,-25.99997055684708,24.00000066786085
4199,4199,342.5711975097656,212.22732543945312,69.23057556152344,91.82849884033203,130.77333068847656,-25.99997055684708,25.00000183405324
4200,4200,343.4026184082031,212.23861694335938,68.39266204833984,91.68165588378906,131.9651641845703,-25.99997055684708,25.99999617005647
4201,4201,344.2590026855469,212.22564697265625,67.38575744628906,91.70341491699219,132.81857299804688,-25.99997055684708,26.999997336248864
4202,4202,345.1064453125,212.27239990234375,66.41424560546875,91.5420150756836,133.88722229003906,-25.99997055684708,28.000005332630437
4203,4203,345.9451599121094,212.28863525390625,65.51951599121094,91.25404357910156,134.74559020996094,-25.99997055684708,28.99999966863366
4204,4204,346.73858642578125,212.28439331054688,64.49102020263672,91.26663208007812,135.62010192871094,-25.99997055684708,30.000000834826057
4205,4205,347.5287170410156,212.31356811523438,63.48844528198242,91.25377655029297,136.54568481445312,-25.99997055684708,31.00000200101845
4206,4206,348.342529296875,212.28091430664062,62.415653228759766,91.06127166748047,137.30343627929688,-25.99997055684708,32.00000316721085
